title,eissn,pissn,first_seen,last_seen,esac_id,data_url,members_slug,members_ror
Mechanics Of Soft Materials,2524-5619,2524-5600,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Mechanics of Composite Materials,1573-8922,0191-5665,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Mechanics of Solids,1934-7936,0025-6544,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Mechanics of Time-Dependent Materials,1573-2738,1385-2000,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
MedScience,3091-4981,3091-4973,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medical & Biological Engineering & Computing,1741-0444,0140-0118,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medical Microbiology and Immunology,1432-1831,0300-8584,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medical Molecular Morphology,1860-1499,1860-1480,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medical Oncology,1559-131X,1357-0560,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medical Science Educator,2156-8650,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medicinal Chemistry Research,1554-8120,1054-2523,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
"Medicine, Health Care and Philosophy",1572-8633,1386-7423,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Mediterranean Geoscience Reviews,2661-8648,2661-863X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Mediterranean Journal of Mathematics,1660-5454,1660-5446,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medizinische Klinik - Intensivmedizin und Notfallmedizin,2193-6226,2193-6218,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Medizinrecht,1433-8629,0723-8886,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Membranes and Membrane Technologies,2517-7524,2517-7516,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Memetic Computing,1865-9292,1865-9284,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Memory & Cognition,1532-5946,0090-502X,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metabolic Brain Disease,1573-7365,0885-7490,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metabologia,3091-3241,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metabolomics,1573-3890,1573-3882,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metacognition and Learning,1556-1631,1556-1623,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metal Science and Heat Treatment,1573-8973,0026-0673,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
"Metallography, Microstructure, and Analysis",2192-9270,2192-9262,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metallurgical and Materials Transactions A,1543-1940,1073-5623,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metallurgical and Materials Transactions B,1543-1916,1073-5615,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metallurgist,1573-8892,0026-0894,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metals and Materials International,2005-4149,1598-9623,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metascience,1467-9981,0815-0796,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Meteorology and Atmospheric Physics,1436-5065,0177-7971,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Methodology and Computing in Applied Probability,1573-7713,1387-5841,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metrika,1435-926X,0026-1335,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Metron,2281-695X,0026-1424,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Micro & Nano Manufacturing,3005-1495,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Micro and Nano Systems Letters,2213-9621,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microbial Cell Factories,1475-2859,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microbial Ecology,1432-184X,0095-3628,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microbiology,1608-3237,0026-2617,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microbiome,2049-2618,,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microchimica Acta,1436-5073,0026-3672,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
Microfluidics and Nanofluidics,1613-4990,1613-4982,2026-06-04,,sn2024deal,https://docs.google.com/spreadsheets/d/e/2PACX-1vSTnXIQ9sXzkETUdAB9xwrgxa2lWxjfB4e7m7U6_xP_H4aTUviHVMdaa2rgVlrRBdhn7G_68p_r2CtT/pub?gid=684626521&single=true&output=csv,kit;leibniz-hannover;rwth-aachen;tu-berlin;tu-braunschweig;tu-darmstadt;tu-dresden;tu-munich;uni-stuttgart,010nsgg66;02gm5zw39;02kkvpp62;0304hq317;03v4gjf40;03wf51b65;042aqky30;04aj4c181;04jc43x05;04t3en479;04vnq7t77;04xfq0f34;04za5zm41;05n911h24
